pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class
41,12,13.603716653453839,0,305.0394048808418,2129,51.19506543645878,12691,305.0394048808418,0,1115,4509,46,899,1240,104,776,142,415,392,72,111,72,0.03454752716992725,0.053117035412878294,0.03454752716992725,5,6,30,1.25,1,0,1,1,5,3,7,0.035180247614557895,0,0.035180247614557895,0.035180247614557895,0.1281441981995324,0.08166222290704515,0.17462617349201967,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.45238095,0,281.2762872526151,2067,49.21428571,11813,281.2762872526151,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,14,13.858609678416954,0,286.389793277391,1965,48.52411174259586,11593,286.389793277391,0,1014,3955,45,898,1164,100,689,137,370,360,63,102,63,0.03143436768071309,0.05083388911384971,0.03143436768071309,6,23,40,1.43384166470993,0,0,0,0,4,2,6,0.02131497568248751,0,0.02131497568248751,0.02131497568248751,0.11811772915852883,0.0697163525430693,0.1476471615094416,137,394,222,26,26,118,0,120,87,0,8,0
45,18,11.51366229901186,0,251.20710945766442,2072,45.29501160163579,11483,251.20710945766442,0,855,3777,49,1066,1009,113,779,145,345,402,82,127,82,0.03884145705823552,0.059900584765195816,0.03884145705823552,12,77,72,1.7798555323923284,0,0,0,0,4,2,6,0.019956031724533706,0,0.019956031724533706,0.019956031724533706,0.10548701096842171,0.06272152107597208,0.1482525003198601,138,392,222,26,24,118,0,122,87,0,8,0
40,14,14.394839690967666,0,287.53693582743153,1945,48.39223831064524,11558,287.53693582743153,0,1035,3979,45,831,1211,100,663,137,369,347,56,94,56,0.028303525344980627,0.04773701347995966,0.028303525344980627,5,13,34,1.3256642395558538,0,0,0,0,4,2,5,0.008772665482069158,0,0.008772665482069158,0.008772665482069158,0.10745676558913883,0.05811471558604682,0.13432095701164495,137,394,222,26,26,118,0,120,87,0,8,0
44,17,12.53111529894077,0,256.6258241712897,2029,45.43329475361592,11430,256.6258241712897,0,905,3834,49,939,1096,111,728,144,347,376,68,112,68,0.03302119635970637,0.05395506123824414,0.03302119635970637,9,54,58,1.5689984888517303,0,0,0,0,4,2,5,0.0,0,0.0,0.0,0.08976698792731658,0.04488349362012146,0.12682732326540927,137,392,222,26,24,118,0,121,87,0,8,0
40,14,13.711118274512364,0,286.1120395034019,1973,48.58325251398982,11618,286.1120395034019,0,1006,3946,45,928,1148,100,700,137,370,366,66,105,66,0.03283844451491125,0.05222273303176628,0.03283844451491125,7,27,43,1.4823555789714438,1,0,1,1,5,3,6,0.026939777352870793,0,0.026939777352870793,0.026939777352870793,0.12289881053307497,0.0749192940978766,0.15362351324379558,137,394,222,26,26,118,0,121,87,0,8,0
41,15,12.004672245615781,0,287.3051814465707,2070,49.881404303717446,11922,287.3051814465707,0,948,3947,44,1166,1004,102,811,136,376,417,95,135,95,0.04517420291804407,0.06406279353204614,0.04517420291804407,10,60,62,1.8235580548250214,3,0,3,3,7,5,9,0.06649948481689223,0,0.06649948481689223,0.06649948481689223,0.15652456155903754,0.11151202357033693,0.20153710031248226,138,392,222,26,24,118,0,123,87,0,8,0
44,17,11.487101517322333,0,264.2645252539653,2070,46.99371741755263,11627,264.2645252539653,0,878,3802,47,1146,980,109,799,140,358,413,91,134,91,0.04273295714936777,0.0629957233326288,0.04273295714936777,12,77,72,1.8752713357088124,2,0,2,2,6,4,8,0.04899562409632547,0,0.04899562409632547,0.04899562409632547,0.13514446675190284,0.09207004548756384,0.17821888814314124,138,392,222,26,24,118,0,123,87,0,8,0
42,12,13.820730917168747,0,305.3537360684952,2159,50.62039726992124,13027,305.3537360684952,0,1142,4681,47,919,1302,106,782,144,432,397,70,111,70,0.0332483058624665,0.052320849694198576,0.0332483058624665,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.0937978191049998,0.0468989095524999,0.14069672865749971,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.282265862578871,0,280.92167457319533,2067,49.21428571,11798,280.92167457319533,0,907,3831,45,1252,933,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,12,13.63631877146483,0,305.26140730294907,2118,51.38973681002887,12588,305.26140730294907,0,1104,4462,45,896,1232,103,774,142,408,390,73,112,73,0.03500887690171024,0.05340443688862851,0.03500887690171024,5,6,30,1.25,1,0,1,1,5,3,7,0.027169591106188058,0,0.027169591106188058,0.027169591106188058,0.12173567296827054,0.0744526320372293,0.16901871389931178,138,395,222,26,27,118,0,123,88,0,8,0
44,16,10.619663585431239,0,208.44998211295027,1720,39.26589234474532,9320,217.2317828905447,0,687,3209,45,754,891,103,682,125,197,269,56,98,56,0.03161969612327799,0.05534198356602526,0.03161969612327799,5,25,33,1.3036124641536173,2,0,3,2,7,4,9,0.04572728698871827,0,0.06548296200157028,0.04572728698871827,0.1507215989445093,0.08834660596018777,0.19334091791597877,138,389,221,26,24,116,0,121,87,0,8,0
41,15,12.475024162909714,0,283.45905250604454,2017,48.88200789307936,11695,283.45905250604454,0,958,3889,45,1081,1041,101,759,136,372,395,83,123,83,0.03993127568678487,0.05923861364024552,0.03993127568678487,9,51,56,1.7274283520296088,2,0,2,2,6,4,8,0.055354011995581896,0,0.055354011995581896,0.055354011995581896,0.14705090975064483,0.10120246119139893,0.18381363734744882,137,393,222,26,25,118,0,122,87,0,8,0
45,18,11.509254292056164,0,253.35375694989415,2072,45.57692751584984,11506,253.35375694989415,0,859,3782,49,1079,1005,113,782,144,347,403,84,128,84,0.03948728742837732,0.0604142515877151,0.03948728742837732,12,77,72,1.7956906659218597,1,0,1,1,5,3,7,0.024775420199682,0,0.024775420199682,0.024775420199682,0.11040893958144067,0.06759217967547866,0.15322569905723737,138,392,222,26,24,118,0,122,87,0,8,0
42,16,11.356473057560665,0,281.07008898582586,2067,49.21428571,11804,281.07008898582586,0,907,3833,45,1252,938,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,15,12.391763739166741,0,283.2606133848595,2028,48.95184628541892,11731,283.2606133848595,0,948,3881,45,1117,1029,102,773,135,373,402,87,127,87,0.041589327594299064,0.06087867724022375,0.041589327594299064,9,56,59,1.7847176585141933,2,0,2,2,6,4,8,0.06199625044850392,0,0.06199625044850392,0.06199625044850392,0.15269681238215851,0.10734653177180967,0.19087101565593736,137,392,222,26,24,118,0,122,87,0,8,0
40,12,13.874119434929614,0,307.9876720890146,2082,52.05,12319,307.9876720890146,0,1080,4320,44,887,1212,101,768,140,383,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.458440523753604,0,278.4204024858931,2067,48.82674315581077,11785,278.4204024858931,0,902,3829,45,1233,950,104,820,135,372,426,100,141,100,0.04693216560597113,0.06633560043460833,0.04693216560597113,12,77,72,1.9782318493403583,3,0,3,3,7,5,9,0.08033143265555452,0,0.08033143265555452,0.08033143265555452,0.16714699436615754,0.12373921393466751,0.21055477564527053,138,392,222,26,24,118,0,123,87,0,8,0
42,16,11.460260460560995,0,277.5240777995254,2067,48.71034834200389,11776,277.5240777995254,0,901,3827,45,1228,952,104,819,136,371,425,99,141,99,0.0466655211850875,0.06612352246684768,0.0466655211850875,12,77,72,1.9716939870706267,3,0,3,3,7,5,9,0.07834164848252623,0,0.07834164848252623,0.07834164848252623,0.16511487437718758,0.12172826183078586,0.20850148772544724,138,392,222,26,24,118,0,123,87,0,8,0
40,14,13.284461857259618,0,285.17362094153896,1987,48.672628254728735,11635,285.17362094153896,0,991,3927,45,974,1113,101,718,136,371,375,71,111,71,0.034960337823926046,0.05432160578923617,0.034960337823926046,7,34,47,1.5556716166400038,1,0,1,1,5,3,7,0.03544018754284275,0,0.03544018754284275,0.03544018754284275,0.13012415912612282,0.08278217353826386,0.1626551990095441,137,393,222,26,25,118,0,121,87,0,8,0
40,13,12.951347737090616,0,297.6897061873601,2076,51.02490380767996,12110,297.6897061873601,0,1017,4136,44,1018,1106,101,788,138,378,398,85,123,85,0.040639123756246044,0.058956644958129516,0.040639123756246044,7,31,45,1.5211211587680882,1,0,1,1,5,3,7,0.031434337342777,0,0.031434337342777,0.031434337342777,0.12671918648831404,0.07907676209629295,0.17436161124183,138,393,222,26,25,118,0,123,87,0,8,0
41,15,12.082620640254342,0,282.66052776412323,2041,49.038212927353825,11760,282.66052776412323,0,935,3865,45,1161,999,102,790,135,373,411,92,132,92,0.043639781085690096,0.06290688523506296,0.043639781085690096,10,63,63,1.8555652948085246,3,0,3,3,7,5,9,0.0702104691739386,0,0.0702104691739386,0.0702104691739386,0.15967889823265352,0.11494468410700626,0.199598622992672,137,392,222,26,24,118,0,123,87,0,8,0
37,15,12.777098082422695,0,256.1830389898651,1676,44.77843605767072,9532,256.1830389898651,0,707,3254,41,785,879,95,640,134,241,297,47,84,47,0.026876706439079995,0.04840504229136753,0.026876706439079995,5,29,34,1.2623659463328158,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.11034658278655715,0.055173291209622416,0.16551987399617957,138,393,222,26,25,118,0,120,87,0,8,0
41,12,13.546921154756863,0,304.3249947107024,2134,51.11264548032788,12709,304.3249947107024,0,1118,4522,46,900,1237,104,776,142,417,392,72,111,72,0.03435220094421039,0.05299535539085511,0.03435220094421039,5,6,30,1.25,1,0,1,1,5,3,7,0.03857179895511445,0,0.03857179895511445,0.03857179895511445,0.13085743928237842,0.08471461911874643,0.1770002594460104,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.447919543614587,0,281.3934055921867,2067,49.21428571,11818,281.3934055921867,0,907,3834,45,1252,943,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.45238095,0,281.38436141074635,2067,49.21428571,11818,281.38436141074635,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.45238095,0,281.2952078427352,2067,49.21428571,11814,281.2952078427352,0,908,3835,45,1252,943,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,13,12.904068127270035,0,297.3412196465093,2075,50.91350873608592,12119,297.3412196465093,0,1011,4126,44,1033,1105,101,790,137,380,401,86,125,86,0.041080912726125386,0.05945406518786309,0.041080912726125386,7,34,46,1.550583331311406,1,0,1,1,5,3,7,0.03485024141601807,0,0.03485024141601807,0.03485024141601807,0.12962270492307093,0.0822364733699334,0.17700893687698624,138,393,222,26,25,118,0,123,87,0,8,0
42,16,11.45238095,0,281.26673339820456,2067,49.21428571,11813,281.26673339820456,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,15,12.791392170212678,0,284.19530219842613,2011,48.84020036567307,11700,284.19530219842613,0,966,3900,45,1060,1065,101,751,136,372,391,81,120,81,0.03893871202312806,0.05825681836107051,0.03893871202312806,9,47,54,1.6931331145433783,2,0,2,2,6,4,7,0.05137775256495972,0,0.05137775256495972,0.05137775256495972,0.14367108926662486,0.09752442121121437,0.17958886173099212,137,393,222,26,25,118,0,122,87,0,8,0
38,15,12.61777229671112,0,254.39821341301237,1726,44.69516680391616,9769,254.39821341301237,0,724,3319,42,814,898,98,656,136,253,310,51,89,51,0.028065461302730785,0.04960378421542552,0.028065461302730785,6,35,38,1.3201907487396607,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.10711700605681825,0.0535585028042756,0.16067550886109386,138,393,222,26,25,118,0,120,87,0,8,0
43,16,10.970556992411485,0,211.50358633537505,1658,39.438157720676486,9034,219.62843703486485,0,664,3132,44,707,873,101,656,125,184,254,49,90,49,0.029119576299224424,0.05282389921774336,0.029119576299224424,4,18,27,1.2147640292703668,1,0,2,1,6,3,8,0.036555579029886036,0,0.054833368974357116,0.036555579029886036,0.1455625132580019,0.08192015160123649,0.19092708582935236,138,389,221,26,24,116,0,120,87,0,8,0
42,16,11.45238095,0,281.37404179813075,2067,49.21428571,11817,281.37404179813075,0,908,3834,45,1252,943,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,14,13.746743996416026,0,286.1435815462002,1972,48.573299602285985,11613,286.1435815462002,0,1007,3948,45,923,1152,100,698,137,370,365,66,105,66,0.0326021497824146,0.05198900187541464,0.0326021497824146,7,27,42,1.4741910810511174,1,0,1,1,5,3,6,0.02599316889550036,0,0.02599316889550036,0.02599316889550036,0.1220941933519303,0.07404368127317605,0.15261774176464324,137,394,222,26,26,118,0,121,87,0,8,0
41,14,12.428076036142361,0,292.1158322719415,2073,50.35635239128721,12020,292.1158322719415,0,977,4030,44,1104,1052,102,802,137,378,410,91,130,91,0.043290575362973385,0.061941974509716,0.043290575362973385,9,48,55,1.6979420620808003,2,0,2,2,6,4,8,0.05193531170140597,0,0.05193531170140597,0.05193531170140597,0.14414501452811582,0.09804016341338895,0.1902498662400988,138,393,222,26,25,118,0,123,87,0,8,0
42,16,11.45238095,0,281.2964168533724,2067,49.21428571,11814,281.2964168533724,0,908,3835,45,1252,943,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,12,13.392811120506169,0,302.7272397611614,2165,50.53761633332563,12975,302.7272397611614,0,1141,4654,47,908,1261,106,782,144,440,399,70,111,70,0.03298944514775332,0.052146415855385424,0.03298944514775332,5,6,30,1.25,2,0,2,2,6,4,8,0.06223404006668448,0,0.06223404006668448,0.06223404006668448,0.14978723224419863,0.10601063615544157,0.19356382833295574,138,395,222,26,27,118,0,123,88,0,8,0
42,12,13.508567941722932,0,303.93191311706283,2143,50.94269090608977,12791,303.93191311706283,0,1124,4563,46,903,1247,105,778,143,425,394,71,111,71,0.03394942730676126,0.05274444435781129,0.03394942730676126,5,6,30,1.25,2,0,2,2,6,4,8,0.045565368123914284,0,0.045565368123914284,0.045565368123914284,0.1364522946388652,0.09100883138138977,0.18189575789634072,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.824035386139876,0,307.4438081475879,2090,51.889387819188755,12389,307.4438081475879,0,1086,4356,44,889,1218,101,769,140,389,384,75,112,75,0.03619299480684244,0.05414209253238928,0.03619299480684244,5,6,30,1.25,0,0,0,0,4,2,6,0.006609133063294687,0,0.006609133063294687,0.006609133063294687,0.10528730647090376,0.055948219767099225,0.15462639317470828,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.867743112890453,0,307.92080345207205,2083,52.02713031893533,12329,307.92080345207205,0,1080,4326,44,887,1213,101,768,140,384,383,75,112,75,0.036519429372684355,0.05434544753510331,0.036519429372684355,5,6,30,1.25,0,0,0,0,4,2,6,0.0009410790919349078,0,0.0009410790919349078,0.0009410790919349078,0.1007528632764339,0.05084697118418441,0.1506587553686834,138,395,222,26,27,118,0,123,88,0,8,0
41,12,13.579322785797588,0,304.6610735828107,2127,51.232654781269616,12654,304.6610735828107,0,1113,4495,46,898,1232,104,775,142,412,391,72,111,72,0.03463660978042279,0.05317253013186546,0.03463660978042279,5,6,30,1.25,1,0,1,1,5,3,7,0.033633459691238245,0,0.033633459691238245,0.033633459691238245,0.1269067678561332,0.08027011377368573,0.1735434219385807,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.811517001679686,0,307.07668701847655,2082,52.05,12283,307.07668701847655,0,1078,4310,44,887,1204,101,768,140,382,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.860568531349093,0,307.29629407800593,2102,51.66983387398429,12508,307.29629407800593,0,1096,4416,44,895,1236,102,771,141,396,386,74,112,74,0.03568934399005638,0.05383184268074388,0.03568934399005638,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.09835068929703922,0.04917534464851961,0.1475260339455588,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.400456123038905,0,281.21532232783153,2067,49.21428571,11811,281.21532232783153,0,907,3833,45,1252,939,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,15,12.275824438507623,0,283.0371033403422,2025,48.93353547394938,11710,283.0371033403422,0,950,3880,45,1108,1024,102,769,135,373,401,86,126,86,0.04115460573332622,0.06044867170356642,0.04115460573332622,9,55,59,1.769697070910178,2,0,2,2,6,4,8,0.06025473303991526,0,0.06025473303991526,0.06025473303991526,0.15121652259887736,0.10573562816586103,0.18902065342182908,137,392,222,26,24,118,0,122,87,0,8,0
42,16,11.294388058736049,0,280.94591896921247,2067,49.21428571,11799,280.94591896921247,0,907,3831,45,1252,934,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,14,12.53091688619103,0,293.2448074995782,2073,50.47672924875424,12042,293.2448074995782,0,984,4051,44,1089,1063,102,799,137,379,408,90,129,90,0.04281316494349379,0.0614044472812757,0.04281316494349379,8,45,53,1.6661043542346154,2,0,2,2,6,4,8,0.04824398324439751,0,0.04824398324439751,0.04824398324439751,0.14100738536937382,0.09462568458428858,0.18738908670926488,138,393,222,26,25,118,0,123,87,0,8,0
42,13,12.881121417544717,0,297.11348930162734,2143,50.14521294712521,12703,297.11348930162734,0,1084,4457,47,997,1182,105,793,142,425,407,78,119,78,0.03665451843235812,0.05587627143235812,0.03665451843235812,6,24,40,1.4418145473979658,3,0,3,3,7,5,9,0.07077723309812012,0,0.07077723309812012,0.07077723309812012,0.15773375484236737,0.11425549409812012,0.2012120158423674,138,394,222,26,26,118,0,123,87,0,8,0
42,14,12.775195419637749,0,294.63445734775064,2124,49.901901113543815,12545,294.63445734775064,0,1043,4334,46,1067,1151,105,802,140,410,412,84,125,84,0.03942516078723415,0.058651964021794484,0.03942516078723415,8,37,48,1.5798939751271361,1,0,1,1,5,3,7,0.038248576941080366,0,0.038248576941080366,0.038248576941080366,0.12860332717415646,0.08342595227754773,0.17378070251062383,138,393,222,26,25,118,0,123,87,0,8,0
40,14,13.946079285836943,0,286.5750732921398,1961,48.50148572098097,11586,286.5750732921398,0,1018,3959,45,887,1172,100,684,137,370,358,62,100,62,0.030897197264251785,0.05030254649240902,0.030897197264251785,6,21,39,1.415281256266963,0,0,0,0,4,2,6,0.01916304426235442,0,0.01916304426235442,0.01916304426235442,0.11628858746873875,0.0677258159757341,0.14536073439101718,137,394,222,26,26,118,0,120,87,0,8,0
34,14,13.164324827994324,0,260.5208942620107,1552,44.980814360677655,8956,260.5208942620107,0,665,3097,38,714,832,88,600,130,211,267,38,72,38,0.023987546501295372,0.045491609716972095,0.023987546501295372,3,14,22,1.121828054432131,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.11819577355655948,0.059097886693000104,0.1772936602495596,138,394,222,26,26,118,0,120,87,0,8,0
36,13,14.195076854596104,0,277.86716545896775,1721,46.94004417276449,10200,277.86716545896775,0,868,3548,41,727,1046,92,611,133,289,296,42,77,42,0.024110496621824858,0.04444407371554218,0.024110496621824858,3,4,22,1.1418524193053274,0,0,0,0,4,2,5,0.0,0,0.0,0.0,0.11081475806946726,0.05540737903473363,0.15203689517366817,137,395,222,26,27,118,0,120,88,0,8,0
42,12,13.47232011419184,0,303.5546844442553,2150,50.81584677633184,12848,303.5546844442553,0,1129,4591,47,904,1252,105,779,143,429,396,71,111,71,0.03364882067842716,0.05255717907368589,0.03364882067842716,5,6,30,1.25,2,0,2,2,6,4,8,0.05078495811785909,0,0.05078495811785909,0.05078495811785909,0.1406279666500278,0.09570646238394345,0.18554947091611218,138,395,222,26,27,118,0,123,88,0,8,0
34,13,13.195826895851178,0,260.8737919187431,1542,44.99727844821032,8909,260.8737919187431,0,662,3084,38,709,828,88,597,130,209,265,38,71,38,0.02375250459509894,0.04525459315831603,0.02375250459509894,3,13,21,1.110394871528974,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1188343289845762,0.059417164415011686,0.17825149339958787,138,394,222,26,26,118,0,120,87,0,8,0
